Event	ID	Name			Wwise Object Path	Notes
	121055129	Parazite_Spider_Hurt			\Monsters\Parazite_Spider\Parazite_Spider_Hurt	
	208664726	Parazite_Slider_Roar			\Monsters\Parazite_Slider\Parazite_Slider_Roar	
	254622204	Parazite_Spider_Deathcry			\Monsters\Parazite_Spider\Parazite_Spider_Deathcry	
	452090273	Parazite_Fat_Footsteps			\Monsters\Parazite_Fat\Parazite_Fat_Footsteps	
	485526817	Parazite_Footsteps			\Monsters\Parazite\Parazite_Footsteps	
	513602239	Parazite_Fat_Hurt			\Monsters\Parazite_Fat\Parazite_Fat_Hurt	
	662494520	Parazite_Fat_Roar			\Monsters\Parazite_Fat\Parazite_Fat_Roar	
	977680703	Parazite_Hurt			\Monsters\Parazite\Parazite_Hurt	
	1099228435	Parazite_Slider_Footsteps			\Monsters\Parazite_Slider\Parazite_Slider_Footsteps	
	1126572984	Parazite_Roar			\Monsters\Parazite\Parazite_Roar	
	1574009190	Parazite_Fat_Deathcry			\Monsters\Parazite_Fat\Parazite_Fat_Deathcry	
	1968761522	Parazite_Fat_Idle			\Monsters\Parazite_Fat\Parazite_Fat_Idle	
	1994036678	Parazite_Spider_Attack			\Monsters\Parazite_Spider\Parazite_Spider_Attack	
	2041802445	Parazite_Slider_Hurt			\Monsters\Parazite_Slider\Parazite_Slider_Hurt	
	2044707888	Parazite_Spider_Idle			\Monsters\Parazite_Spider\Parazite_Spider_Idle	
	2046001098	Parazite_Spider_Roar			\Monsters\Parazite_Spider\Parazite_Spider_Roar	
	2166508184	Parazite_Attack			\Monsters\Parazite\Parazite_Attack	
	2432839986	Parazite_Idle			\Monsters\Parazite\Parazite_Idle	
	2888247367	Parazite_Spider_Footsteps			\Monsters\Parazite_Spider\Parazite_Spider_Footsteps	
	3828674428	Parazite_Slider_Idle			\Monsters\Parazite_Slider\Parazite_Slider_Idle	
	3934567672	Parazite_Slider_Deathcry			\Monsters\Parazite_Slider\Parazite_Slider_Deathcry	
	4028325912	Parazite_Fat_Attack			\Monsters\Parazite_Fat\Parazite_Fat_Attack	
	4089318266	Parazite_Slider_Attack			\Monsters\Parazite_Slider\Parazite_Slider_Attack	
	4201162726	Parazite_Deathcry			\Monsters\Parazite\Parazite_Deathcry	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	8528658	parafat_fs_r_04	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Footsteps\ParaFat_Footsteps\parafat_fs_r_04_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite\parafat_footsteps\parafat_foosteps_right\parafat_fs_r_04		27646
	8995030	parafat_fs_r_05	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Footsteps\ParaFat_Footsteps\parafat_fs_r_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite\parafat_footsteps\parafat_foosteps_right\parafat_fs_r_05		35450
	27039593	parazite_fat_attack_01	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Parazite_Fat\parazite_fat_attack_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite_Fat\parazite_fat_attack\parazite_fat_attack_01		121944
	44237600	parazite_slider_fs_l_02	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Footsteps\Parazite_Slider_Footsteps\parazite_slider_fs_l_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite_Slider\parazite_slider_footsteps\parazite_slider_foosteps_left\parazite_slider_fs_l_02		31132
	49365923	parazite_fat_attack_02	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Parazite_Fat\parazite_fat_attack_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite_Fat\parazite_fat_attack\parazite_fat_attack_02		162572
	58775461	parazite_spider_attack_02	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Parazite_Spider\parazite_spider_attack_02_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite_Spider\parazite_spider_attack\parazite_spider_attack_02		63560
	99033449	parazite_fat_idle_01	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Parazite_Fat\parazite_fat_idle_01_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite_Fat\parazite_fat_idle_01		1300116
	132571646	parazite_spider_fs_l_03	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Footsteps\Parazite_Spider_Footsteps\parazite_spider_fs_l_03_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite_Spider\parazite_spider_footsteps\parazite_spider_foosteps_left\parazite_spider_fs_l_03		17792
	209022651	parafat_fs_l_05	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Footsteps\ParaFat_Footsteps\parafat_fs_l_05_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite\parafat_footsteps\parafat_foosteps_left\parafat_fs_l_05		32228
	209308923	parazite_roar	C:\Users\K Deezy\Desktop\EP-410\Projects\Final Project\TechGnar\TechLabVR_WwiseProject\.cache\Mac\SFX\Monsters\Parazite\parazite_roar_1C9C67B2.wem		\Actor-Mixer Hierarchy\Monsters\Monster_Type\Parazite\parazite_roar		340432
